time,std
0,0.06035598463843661
1,0.0032794748436715325
2,0.0023320766192734405
3,0.0017643422492853243
4,0.0015499426077123426
5,0.0013205472001147948
6,0.001245698818185286
7,0.0011114307483142158
8,0.0010847164337939054
9,0.000987691548543463
10,0.0009796470154902442
11,0.0009011857520956897
12,0.0009032904660717943
13,0.0008356905093737616
14,0.0008439196496438174
15,0.0007835935895266195
16,0.0007961357776038541
17,0.0007408850564456295
18,0.0007566795846630112
19,0.0007051395178394451
20,0.0007233505239598337
21,0.0006747323693443686
22,0.0006950619964360754
23,0.0006485114187977337
24,0.0006705906595208556
25,0.0006255962872275179
26,0.0006491172156936724
27,0.0006053319873475487
28,0.0006302018646687756
29,0.000587201878281155
30,0.0006132596858535701
31,0.0005708130480488113
32,0.0005979915620893246
33,0.0005558450387669701
34,0.000583979594031228
35,0.0005420400614333958
36,0.0005711904664757193
37,0.0005291953058483605
38,0.0005592550247220334
39,0.0005171531586704939
40,0.0005480929227853769
41,0.0005057818657825815
42,0.0005375924152577238
43,0.0004949688073240694
44,0.0005276366093230159
45,0.0004846151386966202
46,0.0005180661360836868
47,0.0004746508245492978
48,0.0005089475449488746
49,0.0004650009056306735
50,0.0005000974152562263
51,0.00045563320446161094
52,0.0004915532831342234
53,0.00044646955130716616
54,0.00048274699451496267
55,0.00043726985206385296
56,0.00047454956562123117
57,0.000428426845831497
58,0.00046646746842929387
59,0.00041969355151564815
60,0.00045850820113075506
61,0.0004110232896000251
62,0.0004506136492759064
63,0.000402402724685378
64,0.0004427257762532796
65,0.00039380353958928956
66,0.00043480300896403166
67,0.0003852029445948087
68,0.00042689083886972566
69,0.0003765842965804483
70,0.0004188846753262981
71,0.00036793121246709513
72,0.000410824355586551
73,0.0003592255865217685
74,0.0004027291701954228
75,0.00035045812743493315
76,0.00039453552983922447
77,0.0003416149893434942
78,0.00038618408404251175
79,0.00033269009092539234
80,0.00037770855800832687
81,0.0003236806910674214
82,0.00036914609018401357
83,0.000314575091828322
84,0.00036037041268454945
85,0.00030537579059902975
86,0.00035143566432273244
87,0.0002960879714216645
88,0.000342337663506542
89,0.00028670346893383016
90,0.00033311693333315116
91,0.00027724027165035737
92,0.0003236839568229942
93,0.00026769985192671275
94,0.00031409492034529363
95,0.0002580925190417134
96,0.0003043844139949558
97,0.00024842833940994565
98,0.000294519311435158
99,0.00023872971567603072
100,0.00028452203111380955
101,0.00022900592794839673
102,0.00027437180771957897
103,0.00021927803900032307
104,0.0002641456308417129
105,0.00020957080760023578
106,0.0002538072836803632
107,0.00019989717632761618
108,0.0002434882912541336
109,0.0001902931467384043
110,0.0002330959472212166
111,0.00018076623789424332
112,0.00022268031135149824
113,0.00017135956446302067
114,0.0002122815216736172
115,0.00016208347162282528
116,0.00020192395404088922
117,0.00015297722409437516
118,0.00019170887992788827
119,0.00014405206655317192
120,0.00018155103124933424
121,0.00013533673963760556
122,0.0001715343975405356
123,0.00012685987915739825
124,0.00016170079907565143
125,0.0001186306010714277
126,0.00015206647237383947
127,0.0001106884077094612
128,0.0001426872021049014
129,0.00010302457465200803
130,0.00013353608786440633
131,9.56720947307151e-05
132,0.0001246897520059939
133,8.864219828939078e-05
134,0.00011609743066086522
135,8.193874590339877e-05
136,0.00010788627210732836
137,7.55720719376692e-05
138,0.00010001938719748153
139,6.953870114554674e-05
140,9.254717130939169e-05
141,6.385147379079442e-05
142,8.529110823945339e-05
143,5.850175463669747e-05
144,7.85773300992603e-05
145,5.3481875295387235e-05
146,7.21155320906418e-05
